Target_Bin_id,Num_of_seqs
Loc090721-6m_megahit_metabat_bin-788,56
Loc081215-5m_megahit_metabat_bin-2126,19
Loclat_megahit_metabat_bin-14738,57
Loclat_megahit_metabat_bin-16679,28
Loc080925-6m_megahit_metabat_bin-1032,15
Loc081215-4m_megahit_metabat_bin-0363,24
Loclat_megahit_metabat_bin-19762,68
Loclat_megahit_metabat_bin-06990,157
Loc080925-8m_megahit_metabat_bin-175,54
Loc090519-7m_megahit_metabat_bin-0976,24
Loc080925-6m_megahit_metabat_bin-0876,13
Loc090116-9m_megahit_metabat_bin-0028,2922
Loclat_megahit_metabat_bin-14036,6
Loc090116-7m_megahit_metabat_bin-0523,82
Loc090519-8-7m_megahit_metabat_bin-1993,36
Loc090721-1m_megahit_metabat_bin-442,2451
Loc090519-6m_megahit_metabat_bin-0903,120
Loc081215-4m_megahit_metabat_bin-0976,21
Loc090402-8-9m_megahit_metabat_bin-1063,49
Loc081215-5m_megahit_metabat_bin-0972,59
Loc090519-7m_megahit_metabat_bin-0460,19
Loc081215-5m_megahit_metabat_bin-1846,2555
Loc090402-4m_megahit_metabat_bin-0594,38
Loc080925-5-5m_megahit_metabat_bin-0352,4876
Loc090907-8-6m_megahit_metabat_bin-352,23
Loclat_megahit_metabat_bin-08451,407
Loc090402-8-9m_megahit_metabat_bin-1089,55
Loc080925-8m_megahit_metabat_bin-293,903
Loc080925-6m_megahit_metabat_bin-0244,10149
Loc080925-5m_megahit_metabat_bin-0400,61
Loclat_megahit_metabat_bin-08140,24
Loc081215-1m_megahit_metabat_bin-1392,19
Loclat_megahit_metabat_bin-04195,90
Loclat_megahit_metabat_bin-11774,1020
Loclat_megahit_metabat_bin-14040,7
Loc081215-1m_megahit_metabat_bin-0917,20
Loc081215-8m_megahit_metabat_bin-2853,42
Loc090402-8m_megahit_metabat_bin-0035,26
Loc090116-7m_megahit_metabat_bin-0332,26
Loc090116-1m_megahit_metabat_bin-1415,15
Loc081215-4m_megahit_metabat_bin-1766,18
Loc090519-8-7m_megahit_metabat_bin-0942,30
Loc080925-4-5m_megahit_metabat_bin-0313,14
Loc090721-8m_megahit_metabat_bin-626,19
Loc080925-5m_megahit_metabat_bin-0959,42
Loc081215-1m_megahit_metabat_bin-1287,2257
Loc081215-5m_megahit_metabat_bin-1033,58
Loc090721-8m_megahit_metabat_bin-905,77
Loc090116-8m_megahit_metabat_bin-1603,13
Loc081215-9m_megahit_metabat_bin-0357,25
Loc090402-1m_megahit_metabat_bin-0168,11
Loc090721-8m_megahit_metabat_bin-211,1954
Loc081215-9m_megahit_metabat_bin-0860,44
Loc080925-5-5m_megahit_metabat_bin-0983,11
Loclat_megahit_metabat_bin-04459,811
Loc090907-6m_megahit_metabat_bin-494,64
Loc090907-4m_megahit_metabat_bin-025,13
Loc090116-9m_megahit_metabat_bin-0668,37
Loc090116-1m_megahit_metabat_bin-1167,38
Loc090907-6m_megahit_metabat_bin-236,39
Loc080925-5-5m_megahit_metabat_bin-0021,19
Loc090519-8m_megahit_metabat_bin-0998,57
Loc081215-1m_megahit_metabat_bin-1994,33
Loc080925-4m_megahit_metabat_bin-0951,49
Loc081215-8m_megahit_metabat_bin-2969,38
Loc090907-8-6m_megahit_metabat_bin-142,328
Loclat_megahit_metabat_bin-11547,32
Loc090519-1m_megahit_metabat_bin-1858,39
Loc080925-4m_megahit_metabat_bin-0064,12
Loclat_megahit_metabat_bin-14811,12
Loc081215-8m_megahit_metabat_bin-1630,57
Loc090519-8-7m_megahit_metabat_bin-2186,24
Loc080925-8-8m_megahit_metabat_bin-421,14
Loc081215-6m_megahit_metabat_bin-0256,21
Loclat_megahit_metabat_bin-10420,18
Loclat_megahit_metabat_bin-17889,46
Loclat_megahit_metabat_bin-20955,20
Loc090116-4m_megahit_metabat_bin-1260,405
Loc080925-5m_megahit_metabat_bin-0524,9
Loc080925-5-5m_megahit_metabat_bin-1017,36
Loc090519-4m_megahit_metabat_bin-116,15
Loclat_megahit_metabat_bin-00553,13
Loc081215-1m_megahit_metabat_bin-0615,38
Loclat_megahit_metabat_bin-14951,23
Loclat_megahit_metabat_bin-11656,12
Loclat_megahit_metabat_bin-05140,407
Loclat_megahit_metabat_bin-16639,9
Loc081215-8m_megahit_metabat_bin-2172,12
Loc081215-4m_megahit_metabat_bin-0312,19
Loc081215-8m_megahit_metabat_bin-2447,18
Loc081215-8m_megahit_metabat_bin-2197,21
Loc090402-8m_megahit_metabat_bin-0875,16
Loc090116-4m_megahit_metabat_bin-0639,13
Loc090519-7m_megahit_metabat_bin-0122,46
Loc090721-7m_megahit_metabat_bin-798,11
Loc090519-8m_megahit_metabat_bin-1347,20
Loc081215-9m_megahit_metabat_bin-0785,45
Loc090721-5m_megahit_metabat_bin-508,8
Loclat_megahit_metabat_bin-05095,37
Loc090519-7m_megahit_metabat_bin-0665,12
Loc090519-8-7m_megahit_metabat_bin-1769,27
Loc090116-4m_megahit_metabat_bin-1271,2402
Loc081215-9m_megahit_metabat_bin-2156,28
Loc090116-4m_megahit_metabat_bin-0897,23
Loclat_megahit_metabat_bin-09888,2639
Loc081215-1m_megahit_metabat_bin-0330,17
Loclat_megahit_metabat_bin-18877,176
Loc090519-8m_megahit_metabat_bin-0178,47
Loc090116-8m_megahit_metabat_bin-0662,43
Loc090116-7m_megahit_metabat_bin-0047,59
Loc090402-8m_megahit_metabat_bin-0270,36
Loc081215-1m_megahit_metabat_bin-1695,32
Loc090402-4m_megahit_metabat_bin-0320,3387
Loc080925-6m_megahit_metabat_bin-1230,1554
Loc090907-8-6m_megahit_metabat_bin-565,20
Loc090116-4m_megahit_metabat_bin-0803,14
Loc090402-7m_megahit_metabat_bin-0728,26
Loc090907-8-6m_megahit_metabat_bin-757,11
Loc090519-8-7m_megahit_metabat_bin-1404,15
Loclat_megahit_metabat_bin-08026,1316
Loc090721-7m_megahit_metabat_bin-582,13
Loc090907-8-6m_megahit_metabat_bin-079,7261
Loc080925-5m_megahit_metabat_bin-0460,47
Loc090907-8m_megahit_metabat_bin-822,512
Loc090519-8-7m_megahit_metabat_bin-1523,48
Loc090721-5m_megahit_metabat_bin-010,38
Loc080925-4m_megahit_metabat_bin-0174,47
Loc090402-8m_megahit_metabat_bin-0363,16
Loc090519-4m_megahit_metabat_bin-675,29
Loc081215-1m_megahit_metabat_bin-2364,19
Loc090519-8-7m_megahit_metabat_bin-1156,18
Loc090721-7m_megahit_metabat_bin-557,13
Loc090721-4m_megahit_metabat_bin-0624,180
Loc080925-5-5m_megahit_metabat_bin-0380,2054
Loc080925-4-5m_megahit_metabat_bin-0362,238
Loc090519-8-7m_megahit_metabat_bin-2153,24
Loc090519-8m_megahit_metabat_bin-0071,40
Loc090519-8m_megahit_metabat_bin-0893,42
Loc081215-1m_megahit_metabat_bin-0486,15
Loc090519-8-7m_megahit_metabat_bin-1966,13
Loc090519-7m_megahit_metabat_bin-1482,26
Loc081215-1m_megahit_metabat_bin-0708,20
Loc090519-6m_megahit_metabat_bin-0581,16
Loc081215-6m_megahit_metabat_bin-1748,24
Loc090116-9m_megahit_metabat_bin-1154,10
Loc090402-1m_megahit_metabat_bin-0068,48
Loc090907-8m_megahit_metabat_bin-140,34
Loc090907-8m_megahit_metabat_bin-375,24
Loc081215-4m_megahit_metabat_bin-2188,14
Loc090519-6m_megahit_metabat_bin-0800,20
Loclat_megahit_metabat_bin-12315,153
Loc090402-4m_megahit_metabat_bin-0266,3054
Loc081215-5m_megahit_metabat_bin-0920,94
Loc090519-8m_megahit_metabat_bin-0325,42
Loc090519-1m_megahit_metabat_bin-0299,11
Loc090907-4m_megahit_metabat_bin-544,19
Loc081215-6m_megahit_metabat_bin-1506,64
Loc090721-8-6m_megahit_metabat_bin-0131,11
Loc090519-6m_megahit_metabat_bin-1340,18
Loc081215-8m_megahit_metabat_bin-0951,32
Loc090116-9m_megahit_metabat_bin-0572,13
Loc090116-1m_megahit_metabat_bin-0511,1027
Loc090116-7m_megahit_metabat_bin-0465,13
Loclat_megahit_metabat_bin-14888,1429
Loc081215-4m_megahit_metabat_bin-0744,14
Loc081215-1m_megahit_metabat_bin-0755,104
Loc081215-8m_megahit_metabat_bin-2692,20
Loc081215-8m_megahit_metabat_bin-2887,17
Loc090721-6m_megahit_metabat_bin-021,40
Loc090519-8m_megahit_metabat_bin-0290,21
Loc090907-6m_megahit_metabat_bin-334,32
Loc090402-8m_megahit_metabat_bin-0316,21
Loc080925-8-8m_megahit_metabat_bin-260,209
Loc090116-8m_megahit_metabat_bin-1574,1710
Loc080925-7m_megahit_metabat_bin-0395,116
Loc090402-7m_megahit_metabat_bin-0327,377
Loc081215-6m_megahit_metabat_bin-1228,82
Loc081215-8m_megahit_metabat_bin-1723,60
Loc090116-1m_megahit_metabat_bin-1288,587
Loc081215-8m_megahit_metabat_bin-0264,15
Loc081215-8m_megahit_metabat_bin-2122,219
Loclat_megahit_metabat_bin-15255,18
Loc090402-1m_megahit_metabat_bin-0379,37
Loc081215-4m_megahit_metabat_bin-0851,10
Loc090402-8m_megahit_metabat_bin-1663,27
Loc080925-8m_megahit_metabat_bin-529,82
Loc080925-4m_megahit_metabat_bin-0314,16
Loc090519-8-7m_megahit_metabat_bin-0192,6298
Loc090519-7m_megahit_metabat_bin-0788,33
Loc081215-1m_megahit_metabat_bin-1643,30
Loc090402-8m_megahit_metabat_bin-1401,43
Loc090721-8-6m_megahit_metabat_bin-0323,18
Loc090116-9m_megahit_metabat_bin-1035,29
Loclat_megahit_metabat_bin-02851,15
Loc090519-1m_megahit_metabat_bin-0430,56
Loc080925-7m_megahit_metabat_bin-0358,3827
Loc081215-6m_megahit_metabat_bin-1265,52
Loc081215-5m_megahit_metabat_bin-1902,21
Loc081215-6m_megahit_metabat_bin-0880,20
Loclat_megahit_metabat_bin-21058,17
Loclat_megahit_metabat_bin-11698,15
Loc081215-4m_megahit_metabat_bin-1373,11
Loc090907-8m_megahit_metabat_bin-271,8
Loc080925-5-5m_megahit_metabat_bin-0427,78
Loclat_megahit_metabat_bin-19379,293
Loc081215-4m_megahit_metabat_bin-0708,48
Loc081215-4m_megahit_metabat_bin-2006,18
Loc090116-9m_megahit_metabat_bin-0392,16
Loc090519-6m_megahit_metabat_bin-1454,12
Loc081215-5m_megahit_metabat_bin-1251,53
Loc081215-8m_megahit_metabat_bin-1946,115
Loc090116-4m_megahit_metabat_bin-1396,32
Loc081215-1m_megahit_metabat_bin-1547,45
Loclat_megahit_metabat_bin-10181,44
Loc081215-8m_megahit_metabat_bin-0728,21
Loc080925-5-5m_megahit_metabat_bin-0642,8
Loc090519-1m_megahit_metabat_bin-1456,19
Loc081215-8m_megahit_metabat_bin-2857,25
Loc090519-8-7m_megahit_metabat_bin-2337,65
Loc081215-1m_megahit_metabat_bin-0889,22
Loc090116-8m_megahit_metabat_bin-0808,32
Loc080925-5m_megahit_metabat_bin-1095,40
Loc090907-8-6m_megahit_metabat_bin-045,66
Loc081215-6m_megahit_metabat_bin-1092,40
Loc090402-8m_megahit_metabat_bin-0756,21
Loc081215-1m_megahit_metabat_bin-2409,12
Loc090116-7m_megahit_metabat_bin-0481,24
Loc090721-5m_megahit_metabat_bin-705,44
Loc090402-4m_megahit_metabat_bin-0165,20
Loc090519-5m_megahit_metabat_bin-1436,10
Loc090519-5m_megahit_metabat_bin-1115,50
Loc081215-9m_megahit_metabat_bin-1129,24
Loc090721-1m_megahit_metabat_bin-099,24
Loc081215-1m_megahit_metabat_bin-2367,16
Loc090721-7m_megahit_metabat_bin-678,710
Loc090519-7m_megahit_metabat_bin-1204,35
Loc090402-7m_megahit_metabat_bin-1377,30
Loc081215-4m_megahit_metabat_bin-0541,47
Loc090907-8m_megahit_metabat_bin-539,61
Loc090519-8m_megahit_metabat_bin-0853,2523
Loc090402-8m_megahit_metabat_bin-1367,138
Loc090519-8m_megahit_metabat_bin-0359,13
Loc090402-1m_megahit_metabat_bin-0655,84
Loc080925-8m_megahit_metabat_bin-275,3690
Loc090519-1m_megahit_metabat_bin-0170,25
Loc090116-8m_megahit_metabat_bin-1402,52
Loc090116-9m_megahit_metabat_bin-1510,15
Loc081215-8m_megahit_metabat_bin-2106,13
Loc081215-9m_megahit_metabat_bin-0648,8
Loc090116-9m_megahit_metabat_bin-0480,54
Loc090721-5m_megahit_metabat_bin-528,18
Loc090116-1m_megahit_metabat_bin-0310,25
Loc090519-7m_megahit_metabat_bin-0243,11
Loc090907-5m_megahit_metabat_bin-106,25
Loclat_megahit_metabat_bin-08497,108
Loc090116-8m_megahit_metabat_bin-0610,9
Loc090721-1m_megahit_metabat_bin-077,67
Loc081215-8m_megahit_metabat_bin-3032,2008
Loc090519-6m_megahit_metabat_bin-0768,4728
Loc080925-5-5m_megahit_metabat_bin-0834,3735
Loclat_megahit_metabat_bin-05055,11
Loc090519-4m_megahit_metabat_bin-082,24
Loc081215-5m_megahit_metabat_bin-0109,13
Loc080925-7m_megahit_metabat_bin-1044,22
Loc090116-4m_megahit_metabat_bin-0465,98
Loc090116-7m_megahit_metabat_bin-1128,2101
Loc090721-6m_megahit_metabat_bin-436,760
Loc081215-9m_megahit_metabat_bin-0149,8
Loc090721-7m_megahit_metabat_bin-620,1414
Loc081215-5m_megahit_metabat_bin-0133,21
Loc081215-4m_megahit_metabat_bin-1617,23
Loc090116-4m_megahit_metabat_bin-0599,28
Loclat_megahit_metabat_bin-17701,56
Loc081215-9m_megahit_metabat_bin-2235,40
Loclat_megahit_metabat_bin-16264,12
Loc081215-9m_megahit_metabat_bin-0305,15
Loc090519-8-7m_megahit_metabat_bin-1186,15
Loc081215-9m_megahit_metabat_bin-2245,43
Loc090519-1m_megahit_metabat_bin-0011,30
Loc081215-4m_megahit_metabat_bin-2084,1223
Loc090116-8m_megahit_metabat_bin-1433,928
Loc090907-6m_megahit_metabat_bin-568,6
Loc090116-4m_megahit_metabat_bin-0942,32
Loc090519-6m_megahit_metabat_bin-0761,37
Loc090116-8m_megahit_metabat_bin-0819,20
Loc080925-4-5m_megahit_metabat_bin-0525,20
Loc090907-4m_megahit_metabat_bin-148,25
Loc090402-8-9m_megahit_metabat_bin-1285,25
Loclat_megahit_metabat_bin-19406,16
Loc081215-6m_megahit_metabat_bin-1135,26
Loc090402-8m_megahit_metabat_bin-0773,16
Loclat_megahit_metabat_bin-11141,21
Loc090907-8m_megahit_metabat_bin-123,14
Loc080925-4-5m_megahit_metabat_bin-1015,20
Loc090519-8-7m_megahit_metabat_bin-1545,82
Loc090519-1m_megahit_metabat_bin-1811,15
Loclat_megahit_metabat_bin-11910,23
Loc090402-8m_megahit_metabat_bin-1377,24
Loc090907-5m_megahit_metabat_bin-085,16
Loc090116-9m_megahit_metabat_bin-1360,40
Loc090116-1m_megahit_metabat_bin-1043,31
Loc090116-9m_megahit_metabat_bin-1262,55
Loc090519-5m_megahit_metabat_bin-0554,16
Loc090116-9m_megahit_metabat_bin-1527,13
Loc081215-4m_megahit_metabat_bin-0264,9
Loc081215-1m_megahit_metabat_bin-0849,1325
Loc090721-4m_megahit_metabat_bin-0768,19
Loclat_megahit_metabat_bin-02259,16
Loclat_megahit_metabat_bin-02684,34
Loc090402-8m_megahit_metabat_bin-0665,1027
Loc090519-8m_megahit_metabat_bin-1318,56
Loc090519-4m_megahit_metabat_bin-219,1485
Loc090402-8m_megahit_metabat_bin-0511,12
Loclat_megahit_metabat_bin-05824,27
Loc090519-6m_megahit_metabat_bin-1108,17
Loc080925-5m_megahit_metabat_bin-0216,26
Loc081215-5m_megahit_metabat_bin-0002,73
Loclat_megahit_metabat_bin-14086,12
Loc090721-8m_megahit_metabat_bin-301,19
Loc081215-8m_megahit_metabat_bin-0411,9
Loc090907-6m_megahit_metabat_bin-610,86
Loc090402-8-9m_megahit_metabat_bin-1210,23
Loc090116-9m_megahit_metabat_bin-0144,29
Loc090116-9m_megahit_metabat_bin-0550,35
Loc081215-1m_megahit_metabat_bin-0149,10
Loc090519-6m_megahit_metabat_bin-1085,18
Loc080925-6m_megahit_metabat_bin-0186,31
Loc080925-4m_megahit_metabat_bin-1103,1371
Loc080925-5m_megahit_metabat_bin-0805,44
Loclat_megahit_metabat_bin-04617,89
Loc081215-8m_megahit_metabat_bin-0438,37
Loc090519-8m_megahit_metabat_bin-0507,25
Loc090907-6m_megahit_metabat_bin-293,123
Loc080925-6m_megahit_metabat_bin-0272,14
Loc090721-4m_megahit_metabat_bin-0405,123
Loc090116-1m_megahit_metabat_bin-0070,13
Loclat_megahit_metabat_bin-05188,21
Loc090402-8m_megahit_metabat_bin-0006,1082
Loc081215-1m_megahit_metabat_bin-2441,25
Loclat_megahit_metabat_bin-03188,32
Loc090402-8m_megahit_metabat_bin-0540,50
Loc080925-4m_megahit_metabat_bin-0504,38
Loc080925-7m_megahit_metabat_bin-0800,9
Loclat_megahit_metabat_bin-10368,20
Loclat_megahit_metabat_bin-08556,61
Loc080925-6m_megahit_metabat_bin-1059,13
Loc090907-5m_megahit_metabat_bin-514,19
Loclat_megahit_metabat_bin-18557,33
Loc090721-6m_megahit_metabat_bin-665,11
Loc081215-4m_megahit_metabat_bin-0846,37
Loc090116-7m_megahit_metabat_bin-0980,31
Loc090519-8m_megahit_metabat_bin-0509,86
Loc090907-8m_megahit_metabat_bin-053,9
Loc090519-6m_megahit_metabat_bin-1316,72
Loc090519-8-7m_megahit_metabat_bin-1474,51
Loc090519-8-7m_megahit_metabat_bin-1827,59
Loc081215-4m_megahit_metabat_bin-2050,1842
Loc090519-8-7m_megahit_metabat_bin-2274,89
Loc081215-8m_megahit_metabat_bin-0025,30
Loc090907-8m_megahit_metabat_bin-785,48
Loc080925-7m_megahit_metabat_bin-0896,51
Loc090519-5m_megahit_metabat_bin-1362,25
Loc090519-1m_megahit_metabat_bin-1181,586
Loc090519-1m_megahit_metabat_bin-0590,33
Loc080925-4-5m_megahit_metabat_bin-0188,13
Loc090116-8m_megahit_metabat_bin-0227,5024
Loc081215-9m_megahit_metabat_bin-2606,28
Loclat_megahit_metabat_bin-15709,12
Loc081215-9m_megahit_metabat_bin-0436,32
Loc081215-1m_megahit_metabat_bin-1970,114
Loc090721-7m_megahit_metabat_bin-173,8
Loc081215-9m_megahit_metabat_bin-1160,195
Loclat_megahit_metabat_bin-04295,8
Loclat_megahit_metabat_bin-05038,6419
Loc090519-4m_megahit_metabat_bin-645,16
Loc081215-4m_megahit_metabat_bin-1546,19
Loc090519-8m_megahit_metabat_bin-1308,40
Loc090519-4m_megahit_metabat_bin-285,82
Loc090907-6m_megahit_metabat_bin-244,57
Loc081215-1m_megahit_metabat_bin-2202,19
Loc090116-1m_megahit_metabat_bin-1444,140
Loc081215-8m_megahit_metabat_bin-1954,19
Loc090907-1m_megahit_metabat_bin-001,1320
Loc090402-8m_megahit_metabat_bin-1508,52
Loc090116-7m_megahit_metabat_bin-1257,120
Loc090519-1m_megahit_metabat_bin-2094,39
Loc090116-8m_megahit_metabat_bin-0588,37
Loclat_megahit_metabat_bin-13830,15
Loc090721-8-6m_megahit_metabat_bin-0219,859
Loclat_megahit_metabat_bin-09062,27
Loc090519-1m_megahit_metabat_bin-2170,72
Loc080925-4-5m_megahit_metabat_bin-0002,21
Loc090721-4m_megahit_metabat_bin-0451,9
Loc081215-9m_megahit_metabat_bin-0119,51
Loc080925-4m_megahit_metabat_bin-0244,51
Loc090721-8m_megahit_metabat_bin-577,14
Loc081215-1m_megahit_metabat_bin-2017,289
Loclat_megahit_metabat_bin-08514,40
Loc080925-6m_megahit_metabat_bin-0017,14
Loc081215-8m_megahit_metabat_bin-1916,19
Loc081215-9m_megahit_metabat_bin-2269,31
Loc081215-8m_megahit_metabat_bin-0611,36
Loc081215-6m_megahit_metabat_bin-0779,55
Loc090402-4m_megahit_metabat_bin-0970,11
Loc090907-8-6m_megahit_metabat_bin-550,134
Loclat_megahit_metabat_bin-19446,78
Loc090519-8-7m_megahit_metabat_bin-1976,28
Loclat_megahit_metabat_bin-13848,34
Loc090402-4m_megahit_metabat_bin-1013,30
Loc090402-7m_megahit_metabat_bin-0537,271
Loc080925-8m_megahit_metabat_bin-499,26
Loc081215-5m_megahit_metabat_bin-1926,61
Loc080925-5-5m_megahit_metabat_bin-0400,86
Loc090519-8m_megahit_metabat_bin-1823,34
Loc090116-7m_megahit_metabat_bin-0941,281
Loc090907-6m_megahit_metabat_bin-384,10
Loc090116-8m_megahit_metabat_bin-0997,359
Loc090519-8-7m_megahit_metabat_bin-0963,48
Loc090402-8m_megahit_metabat_bin-0096,15
Loc090721-8m_megahit_metabat_bin-306,45
Loc081215-5m_megahit_metabat_bin-1229,80
Loc090721-6m_megahit_metabat_bin-198,24
Loc090721-5m_megahit_metabat_bin-440,21
Loc081215-4m_megahit_metabat_bin-1931,13
Loc081215-8m_megahit_metabat_bin-0748,14
Loc090519-7m_megahit_metabat_bin-0983,54
Loc090116-4m_megahit_metabat_bin-0085,418
Loc090402-7m_megahit_metabat_bin-0466,25
Loc090519-1m_megahit_metabat_bin-0017,22
Loc090519-5m_megahit_metabat_bin-0216,51
Loclat_megahit_metabat_bin-18179,23
Loc090519-8m_megahit_metabat_bin-0522,26
Loc090116-7m_megahit_metabat_bin-0467,1190
Loc090116-7m_megahit_metabat_bin-1031,18
Loc090907-5m_megahit_metabat_bin-075,14
Loclat_megahit_metabat_bin-03838,18
Loc090519-1m_megahit_metabat_bin-2103,140
Loc090721-7m_megahit_metabat_bin-146,12
Loc090519-8-7m_megahit_metabat_bin-2197,129
Loc090519-1m_megahit_metabat_bin-0757,42
Loc090116-4m_megahit_metabat_bin-0165,15
Loc090519-1m_megahit_metabat_bin-0721,10
Loc090519-5m_megahit_metabat_bin-1050,38
Loclat_megahit_metabat_bin-13835,31
Loc090519-8m_megahit_metabat_bin-1052,25
Loc090519-6m_megahit_metabat_bin-0982,4723
Loc090907-4m_megahit_metabat_bin-349,14
Loc090402-8m_megahit_metabat_bin-0815,20
Loc090402-8m_megahit_metabat_bin-0374,42
Loclat_megahit_metabat_bin-06975,58
Loc090721-4m_megahit_metabat_bin-0641,50
Loc080925-7m_megahit_metabat_bin-0951,11
Loc090519-5m_megahit_metabat_bin-0186,7
Loc090907-8-6m_megahit_metabat_bin-424,46
Loc081215-6m_megahit_metabat_bin-0293,13
Loclat_megahit_metabat_bin-14767,84
Loc090721-8-6m_megahit_metabat_bin-0222,18
Loc080925-6m_megahit_metabat_bin-0527,6
Loc081215-5m_megahit_metabat_bin-0271,32
Loc090519-5m_megahit_metabat_bin-0243,16
Loc080925-6m_megahit_metabat_bin-1225,57
Loc081215-6m_megahit_metabat_bin-2200,45
Loc090402-4m_megahit_metabat_bin-0527,31
Loc081215-5m_megahit_metabat_bin-0772,13
Loc090116-9m_megahit_metabat_bin-1380,9
Loc090907-8-6m_megahit_metabat_bin-013,17
Loclat_megahit_metabat_bin-16805,99
Loc090519-1m_megahit_metabat_bin-2067,21
Loc081215-1m_megahit_metabat_bin-1644,26
Loc090519-6m_megahit_metabat_bin-0613,17
Loc090519-6m_megahit_metabat_bin-0260,28
Loc090116-9m_megahit_metabat_bin-0964,268
Loc081215-1m_megahit_metabat_bin-1309,16
Loc090721-7m_megahit_metabat_bin-043,36
Loc080925-5-5m_megahit_metabat_bin-0813,27
Loc081215-5m_megahit_metabat_bin-0978,26
Loc090116-8m_megahit_metabat_bin-0162,23
Loc080925-4m_megahit_metabat_bin-0694,27
Loc080925-4-5m_megahit_metabat_bin-0277,51
Loc090519-1m_megahit_metabat_bin-0926,41
Loc081215-4m_megahit_metabat_bin-0633,42
Loc081215-4m_megahit_metabat_bin-0931,41
Loc090519-8-7m_megahit_metabat_bin-1206,136
Loc090402-1m_megahit_metabat_bin-0547,9
Loc081215-8m_megahit_metabat_bin-0059,72
Loc090519-8-7m_megahit_metabat_bin-0167,11
Loc090116-8m_megahit_metabat_bin-1480,18
Loc090721-7m_megahit_metabat_bin-026,16
Loc090519-5m_megahit_metabat_bin-1321,87
Loc081215-5m_megahit_metabat_bin-1216,14
Loc080925-8-8m_megahit_metabat_bin-599,14
Loc081215-1m_megahit_metabat_bin-2232,55
Loc081215-5m_megahit_metabat_bin-2206,35
Loc081215-1m_megahit_metabat_bin-1181,51
Loc090721-5m_megahit_metabat_bin-586,588
Loclat_megahit_metabat_bin-08290,68
Loc081215-9m_megahit_metabat_bin-1796,37
Loc090721-6m_megahit_metabat_bin-262,6983
Loc090721-4m_megahit_metabat_bin-0924,15
Loc090519-6m_megahit_metabat_bin-0662,11
Loc080925-8-8m_megahit_metabat_bin-760,2479
Loc080925-4m_megahit_metabat_bin-0223,26
Loc081215-4m_megahit_metabat_bin-1904,45
Loc090519-1m_megahit_metabat_bin-1759,2204
Loc090721-1m_megahit_metabat_bin-304,15
Loc081215-1m_megahit_metabat_bin-1104,33
Loc081215-4m_megahit_metabat_bin-1445,23
Loc090721-1m_megahit_metabat_bin-454,3228
Loc090519-7m_megahit_metabat_bin-1352,38
Loc081215-4m_megahit_metabat_bin-2283,15
Loc081215-5m_megahit_metabat_bin-1084,54
Loclat_megahit_metabat_bin-08759,14
Loc081215-8m_megahit_metabat_bin-0490,11
Loc090402-8m_megahit_metabat_bin-0538,20
Loc090519-6m_megahit_metabat_bin-0142,13
Loc081215-1m_megahit_metabat_bin-0948,24
Loc090519-5m_megahit_metabat_bin-0691,39
Loclat_megahit_metabat_bin-15981,13
Loc090721-6m_megahit_metabat_bin-634,33
Loc081215-6m_megahit_metabat_bin-1828,83
Loc090721-7m_megahit_metabat_bin-351,231
Loc090519-1m_megahit_metabat_bin-2161,3687
Loc081215-1m_megahit_metabat_bin-1331,299
Loc090721-1m_megahit_metabat_bin-381,26
Loc081215-8m_megahit_metabat_bin-2657,30
Loc090402-4m_megahit_metabat_bin-0344,156
Loc090402-4m_megahit_metabat_bin-0555,27
Loc090116-7m_megahit_metabat_bin-0475,6
Loclat_megahit_metabat_bin-10194,180
Loclat_megahit_metabat_bin-05627,47
Loc081215-1m_megahit_metabat_bin-2314,3895
Loc090402-1m_megahit_metabat_bin-0750,93
Loc081215-6m_megahit_metabat_bin-1248,11
Loc090519-1m_megahit_metabat_bin-1130,32
Loc081215-6m_megahit_metabat_bin-2068,51
Loc081215-1m_megahit_metabat_bin-1746,1872
Loclat_megahit_metabat_bin-10976,42
Loc090721-4m_megahit_metabat_bin-0499,18
Loc090907-8m_megahit_metabat_bin-279,57
Loc090721-6m_megahit_metabat_bin-424,66
Loc081215-1m_megahit_metabat_bin-0421,29
